date,alpha,beta_mkt,beta_smb,beta_hml,r2
2024-04-24,0.003362977021947576,-0.08315505571515204,-0.019381857905865933,0.0494477645537118,0.5475116215592879
2024-04-25,0.003282820014728395,-0.08371238285191789,-0.02248813597993103,0.05640413749589904,0.5795648005783688
2024-04-26,0.0033095986447440624,-0.07722797145948772,-0.02534957692931595,0.05422789244887141,0.572999277853129
2024-04-29,0.0033979749011699323,-0.06140780292284065,-0.028635836444651102,0.07419045387404417,0.48649983230575755
2024-04-30,0.003480859539097197,-0.06157976512279727,-0.027396881885672852,0.07941466609337604,0.4984598560068456
2024-05-06,0.0034105162192653443,-0.07063882110620488,-0.02612172282962459,0.0718838520228352,0.5078452532884485
2024-05-07,0.0033407481491310232,-0.06702288165422324,-0.02925366387219466,0.07885791791639006,0.5237473455726369
2024-05-08,0.003425698939595073,-0.07108607522132476,-0.02541638319534721,0.07186146415730499,0.52854333606728
2024-05-09,0.0033235034678914506,-0.083569729473626,-0.020603198465219803,0.06140354408811369,0.5032913229057636
2024-05-10,0.003303593617028947,-0.08264595438834588,-0.020606270107538335,0.06075604762687131,0.5021020040936168
2024-05-13,0.00331076930721361,-0.08438694890618802,-0.021462456038362727,0.06670226696740555,0.5087716535889677
2024-05-14,0.003283776458154912,-0.0824645082984065,-0.024041843039532343,0.07504042014365175,0.5106733945874906
2024-05-15,0.0032234735231347206,-0.0764578600362886,-0.022962332061590884,0.06588874445146906,0.4390877651390106
2024-05-16,0.0031674107706776986,-0.07642088965419357,-0.02455153146804863,0.0667496045512716,0.41712039971746195
2024-05-17,0.0031426066104385305,-0.08005839335710073,-0.022660296215273504,0.058360145817871925,0.4146907218817665
2024-05-20,0.003144699308626727,-0.08477926987005639,-0.02091944228851282,0.05082716535006643,0.40837710011360606
2024-05-21,0.003135267910918445,-0.08478652134785516,-0.02016304078549283,0.037284158237782465,0.40465012289609315
2024-05-22,0.003036646522291333,-0.08438633614049665,-0.021033156385641252,0.030509394054170687,0.37867394703866586
2024-05-23,0.0030275769556905416,-0.08343715261799933,-0.020860446190386808,0.03280908951730952,0.3725307993631958
2024-05-24,0.002985940942077082,-0.07613092513948766,-0.02009050909170665,0.02033348496010709,0.3266188053076944
2024-05-27,0.002950361927589959,-0.07125386930310387,-0.02009877059809253,0.019436922314079987,0.2971577656589135
2024-05-28,0.0030362311383368276,-0.07169372588860487,-0.0213314774567857,0.030424951194614674,0.32614173239955235
2024-05-29,0.0029427063769188245,-0.07058434536137809,-0.022706878593200135,0.0354173066705098,0.3144507687136172
2024-05-30,0.002889589528801671,-0.07441406823819038,-0.016383794980315274,0.03978080291351074,0.3107763949117297
2024-05-31,0.0026907064156009818,-0.06863594219557333,0.013570968205971153,0.03832110944469542,0.21933084492243848
2024-06-03,0.002766226604326793,-0.0851620875199802,-0.04573486941537985,-0.0024488474854483036,0.3103315706450672
2024-06-04,0.0027365592836834578,-0.08627791719318355,-0.03959082545434741,-0.005466036028848875,0.3064547879736096
2024-06-05,0.0027330796433100136,-0.0866008338027354,-0.044467413762831684,-0.016237532974737068,0.3317046768273164
2024-06-06,0.002725931399667657,-0.08498057658340315,-0.03000331707695801,-0.018148308264008935,0.3180037671992786
2024-06-07,0.002713034311036908,-0.08413166825077305,-0.033428791086939504,-0.008328158487139338,0.3197054229440388
2024-06-11,0.002683529606309725,-0.08096297327646489,-0.03685314459912671,0.005170863273748431,0.2906437076088507
2024-06-12,0.0026379205784388318,-0.08139566779612838,-0.04198040421411203,0.01039444525241778,0.30434448027739225
2024-06-13,0.002585149498458106,-0.08999771002149055,-0.04188470913910009,0.021862389257618874,0.32010421316884075
2024-06-14,0.0022736147970621504,-0.14435362176315147,-0.04893611742000315,0.01568565268065244,0.5853352299637323
2024-06-17,0.002211829754096481,-0.1369017975452788,-0.04723649446878599,0.0016700883586055343,0.5892247708950735
2024-06-18,0.0021058001518532115,-0.15551287879185313,-0.051045639708920766,-0.002108914703902953,0.61213237397111
2024-06-19,0.0020744738008354707,-0.15891154455822307,-0.05447617692055489,0.0020246279090256614,0.6370736683189432
2024-06-20,0.0020367605065018802,-0.14237658134116365,-0.055138665143915175,0.0072284595191769024,0.6141451972704434
2024-06-21,0.0021143120694010527,-0.12633462714088284,-0.05530947719417416,0.010343248392600715,0.5586289989861228
2024-06-24,0.0020622612437999222,-0.12338570577860088,-0.049550648662267924,-0.005599685679951699,0.5934822988369277
2024-06-25,0.0020491048792137304,-0.1227308140962291,-0.0503719484089511,-0.009450356681581874,0.5909347095025388
2024-06-26,0.0020743643215765852,-0.11707693189997712,-0.05018434970459397,-0.008124511963081157,0.6136286397836985
2024-06-27,0.0020824534256228535,-0.12129162288622217,-0.049588624279913715,-0.008680598609694626,0.6263887173986749
2024-06-28,0.0020253700216731527,-0.12310978205193537,-0.05053010154431882,-0.0093209996832965,0.6116873531970176
2024-07-01,0.0020571107205987526,-0.12049724248417815,-0.05168837838113814,-0.0042027799650715125,0.5905149658657725
2024-07-02,0.0020361269849719105,-0.1280144021301409,-0.05095875534385415,0.004985997969304191,0.6049043799508386
2024-07-03,0.0019624076005302885,-0.12472243563772972,-0.045779019771352306,-0.006902501035760837,0.6179522891355488
2024-07-04,0.002031243674583406,-0.12572613350574813,-0.047247262282670933,-0.008100308997875637,0.6350839656001196
2024-07-05,0.0019272037541826405,-0.12935684979990408,-0.05378602045836872,-0.0007172053720469126,0.608947721515509
2024-07-08,0.001974309645282539,-0.13734371295012085,-0.05610675639275052,0.010837711222179539,0.6616191264936634
2024-07-09,0.001956914535633199,-0.13366946519018993,-0.04871910423850087,-0.011103331483869397,0.6678198566889062
2024-07-10,0.0019781197285465017,-0.13084698139944412,-0.04910042025634561,-0.013477320797556258,0.6503789468218346
2024-07-11,0.0020763244849584146,-0.12026982269313488,-0.05017473182207756,-0.003689812273800261,0.6662147031820629
2024-07-12,0.0020969652235531414,-0.12028859052046778,-0.05124750558931663,-0.001900407579351726,0.669251678258535
2024-07-15,0.00212397514325733,-0.12115685961687006,-0.049627285459539275,-0.00471313427536324,0.6735813247809137
2024-07-16,0.0020580167191256394,-0.12639321051841687,-0.04666061326033104,0.010820859000431934,0.6909894804504455
2024-07-17,0.0019647602060431845,-0.13273715265220942,-0.034315126616556,-0.010454373224381773,0.6861876603649721
2024-07-18,0.0019008467915249162,-0.1322383876838436,-0.030397394812287593,-0.0061392100778986936,0.6840323779859678
2024-07-19,0.0019178619359929959,-0.1316869974709649,-0.03892614381938967,9.087678327641263e-05,0.6880479686544559
2024-07-22,0.0018809824739077694,-0.12504574163648038,-0.052676728907937106,7.432699355895689e-05,0.6943280261873739
2024-07-23,0.0018805710737504794,-0.11680427211997042,-0.05137420838584612,-0.01902378078604393,0.7067543604346289
2024-07-24,0.0018401124630448937,-0.11345353329715481,-0.04958562368022615,-0.022228940098482364,0.6828178456200873
2024-07-25,0.0017848157293132616,-0.11651457128308071,-0.04631274627505006,-0.04182880259685953,0.6792475252422269
2024-07-26,0.0019407450926195204,-0.1025787497637048,-0.05271952749606091,-0.038994210462886106,0.6520873032360954
2024-07-29,0.0019452990422788412,-0.10254213266964478,-0.05276603740131751,-0.03983528570714134,0.6522295907304112
2024-07-30,0.0019173014950682125,-0.10075318872767546,-0.052916707563223364,-0.04630858917611251,0.6252220204300456
2024-07-31,0.002105763510981824,-0.05957123495363654,-0.0819059488913612,-0.0244757804330252,0.46717941794280027
2024-08-01,0.0021481851928105747,-0.06298480454465484,-0.07191328936996605,-0.03419896305730549,0.43358025748462514
2024-08-02,0.0021616603665323836,-0.0627069951031217,-0.07307150217631224,-0.031798850567521846,0.4353705657664344
2024-08-05,0.0021282543689853765,-0.06008454671925458,-0.06661630475616655,-0.03895403791755238,0.37536634723680007
2024-08-06,0.002125980986427821,-0.059253511423516966,-0.06664377892484545,-0.045820116060496845,0.3825645126895677
2024-08-07,0.0021136268416788325,-0.05845242308764215,-0.06567822773982547,-0.04562402323146387,0.35302324275817765
2024-08-08,0.0020258773713536554,-0.05398907321789287,-0.0635670801517852,-0.05073663469680083,0.33942748951450397
2024-08-09,0.0021023923573210827,-0.054739663631754906,-0.06231835956974271,-0.053916909403372335,0.35177282315783953
2024-08-12,0.0020846991620850006,-0.05620893170346318,-0.06194298452438715,-0.058010536678145604,0.35709536897111693
2024-08-13,0.001958275499260235,-0.05336388788589232,-0.0825758757061427,-0.047008962285507105,0.39653046208170506
2024-08-14,0.0019781101584762316,-0.05590229336622396,-0.07717911408178649,-0.053073276759006985,0.3908159005196694
2024-08-15,0.0018387894823723495,-0.0569783632777179,-0.06612311338462873,-0.043259743729179484,0.2925470848852201
2024-08-16,0.0018989844572026677,-0.054801202726769166,-0.05173179550815016,-0.04701811860520655,0.28242668624073175
2024-08-19,0.0018314241653273567,-0.04899264157481645,-0.038059323828867814,-0.0404116947818353,0.2002758743735069
2024-08-20,0.0018819143342348403,-0.05194030445396644,-0.0428385997376101,-0.0494712896883,0.2366560615503649
2024-08-21,0.001808042729273643,-0.050492197383278606,-0.03653790395981292,-0.03917380938768085,0.2140143993571022
2024-08-22,0.0018255791261080447,-0.047725001720393456,-0.03331695924128474,-0.03499705229040577,0.15326813078129942
2024-08-23,0.001809052207729479,-0.04839852768386905,-0.03347514348473981,-0.039802032536635557,0.15940861288095443
2024-08-26,0.001766946348661553,-0.04488375498514759,-0.025138868745458225,-0.03076080716212692,0.14185474620785743
2024-08-27,0.0018481791286405523,-0.044339191990291765,-0.036011359464018004,-0.04055274128282696,0.15823481190261834
2024-08-28,0.0017775085828194814,-0.044106132749767823,-0.044498765749317944,-0.031514352547389504,0.1445037092804189
2024-08-29,0.0018232669842858534,-0.045004521674909655,-0.054405753447590806,-0.03765491918106337,0.1699793822275555
2024-08-30,0.002010855171058485,-0.0294589340693244,-0.05671388559463636,-0.06481544492435826,0.12254032115619928
2024-09-02,0.0020633749728746404,-0.036893507247344554,-0.042250007291854026,-0.07221518767212895,0.12271460151698443
2024-09-03,0.0019469569054263764,-0.03126463549613565,-0.0505980928766355,-0.06954032391525401,0.1156198700856419
2024-09-04,0.0019585954775423633,-0.032242082437557384,-0.05192207696268335,-0.07069714619494033,0.11942667902668036
2024-09-05,0.0019280823214483736,-0.032367214919351406,-0.055811206560231745,-0.05546200193673559,0.09352711446868023
2024-09-06,0.0018965569901010072,-0.036064392585215564,-0.057486167628391045,-0.05921307235524346,0.11049277348131381
2024-09-09,0.0018712299367524817,-0.033279263707318874,-0.06805193750704121,-0.0515402232392542,0.1162901263723557
2024-09-10,0.0018702110877251241,-0.03174894735195425,-0.06492517633287043,-0.029009848637358913,0.10100672075532258
2024-09-11,0.0016193755591304487,-0.074846270751502,-0.05019066183562483,-0.0636111666282429,0.23611016710727273
2024-09-12,0.0015203993502105558,-0.06821555551643368,-0.06966818161955358,-0.06593081577505697,0.2302692541380349
2024-09-13,0.001496507401616053,-0.0670305305551402,-0.07341278180717536,-0.07562099576901077,0.2471519573769846
2024-09-18,0.0014777307852411503,-0.06685623829286691,-0.06940641239868087,-0.0782275746068382,0.23869370288455982
2024-09-19,0.0015859826828080901,-0.05143150011900932,-0.05520300216422277,-0.0314861949451089,0.16676414556356822
2024-09-20,0.0015836248311396149,-0.05139371867783871,-0.05499238878433063,-0.031084145650245178,0.16623314700721292
2024-09-23,0.0016041814895660059,-0.05058932271895666,-0.058401498411282476,-0.020059001627010558,0.16780389549416386
2024-09-24,0.0015800953214464375,-0.04306842329885465,-0.06064486984402643,-0.015285234039536539,0.1701734197977819
2024-09-25,0.0017059447774737126,-0.030124844914342405,-0.049033759640093176,-0.0010523079769367283,0.07738360975877434
2024-09-26,0.0017785759703141755,-0.021938529858392536,-0.04907826118227743,-0.0012321899833187561,0.06068542920137554
2024-09-27,0.0017090917329199108,0.008887689383051199,-0.05775691594778297,-0.05953514290997348,0.14708251371060221
2024-09-30,0.0017865555383549715,0.035569229920802165,-0.003923098891376155,-0.0951729022093325,0.40860114026046956
2024-10-08,0.0016977248738075915,0.017375687558231073,0.02701413503028277,-0.4861256338945719,0.8039199677490041
2024-10-09,0.0017186168875473636,-0.002955695101873379,-0.00800939654012765,-0.5322308261263603,0.8030311597678965
2024-10-10,0.002589403772245225,-0.0003589481593478938,0.08655947701504683,-0.4623422844635036,0.6088336593288906
2024-10-11,0.0029395361758499895,-0.015067526181344493,0.11317009710914536,-0.4873565344551585,0.5932169294088232
2024-10-14,0.0027727508042284074,-0.014019212925623414,0.09647558889195915,-0.46925587444454026,0.5684090278985225
2024-10-15,0.0026870158549824937,-0.00849349939373592,0.07604760556641978,-0.45622849366547075,0.5602933231185847
2024-10-16,0.0025441577861327665,-0.008126563180894386,0.049984135534556655,-0.462161783099801,0.556703068227882
2024-10-17,0.0023982885560216677,0.0032222727049428523,0.04079054454453379,-0.4164498828294971,0.5290684003164475
2024-10-18,0.0024212391576175795,0.0008286674349189949,0.10382339929582746,-0.37060638496465165,0.46350954709465
2024-10-21,0.0024606773989670028,0.003437307833540043,0.10025592112430302,-0.35559446738054873,0.45459792498509666
2024-10-22,0.002756017026323056,0.00853336284265055,0.09951331536358791,-0.3302807856912924,0.4379113391095564
2024-10-23,0.002810318734899641,0.010929800893516639,0.0919186251056847,-0.32224826406974577,0.43530749968638693
2024-10-24,0.002871617491320743,0.015044124299513156,0.07062358925201644,-0.31169471065838056,0.4333352439628668
2024-10-25,0.002882985924981337,0.013423776194543796,0.06767162588407265,-0.3149937455890052,0.43441382530968864
2024-10-28,0.0031374739028750286,0.014954246376200325,0.09044150314607789,-0.3033026495484326,0.42843193029216786
2024-10-29,0.0032161604595894737,0.013285585460543481,0.08162339389561654,-0.3056321946339661,0.42175468845416464
2024-10-30,0.003462345195625028,0.010774375172750733,0.09066227295657701,-0.30537754969528463,0.42320086281287395
2024-10-31,0.003707639011138949,0.009013354550031771,0.10136374033184958,-0.30763829042346447,0.43858337413517934
2024-11-01,0.004145523024785639,0.007782956192024848,0.05697895673494035,-0.28944679637598436,0.39846974634416576
2024-11-04,0.004305262662715194,0.0068891720683680185,0.059062069564301836,-0.2856651789122305,0.39592430885207375
2024-11-05,0.004344149008863722,0.0048269944957455985,0.0576457799442618,-0.28796781519815423,0.39516841512416756
2024-11-06,0.004432839808632778,0.004387256672093803,0.05187380959025264,-0.28672489848386873,0.3906855979888926
2024-11-07,0.004507096680519009,0.00582567296636427,0.05708434148513377,-0.2820447584111937,0.3811780041446675
2024-11-08,0.004714660323420332,0.002580523150584088,0.05617950858053022,-0.28768516001768946,0.3868198457473081
2024-11-11,0.00478590564600385,0.0019953326359740675,0.06033215067754475,-0.28144196701134033,0.37943037372353927
2024-11-12,0.004934922661265274,0.0061333448308130145,0.04648789355942539,-0.27110211104557325,0.3712472315740952
2024-11-13,0.004936211125781431,0.005997220768775013,0.04624351291137087,-0.2713127128071779,0.37116990291349405
2024-11-14,0.005024736134058512,0.00741566978344016,0.039649160273249745,-0.2659077664802359,0.36239858240390976
2024-11-15,0.0052338789919042636,0.012580719413605529,0.018194596724741115,-0.25628656326653876,0.36823816743451476
2024-11-18,0.005757753280035148,0.03042086648543091,-0.014451687389773482,-0.20814857160604752,0.3248889054432549
2024-11-19,0.005149241530674597,-0.03702260226657792,0.03066692497291866,0.03024497088361039,0.1522539581948319
2024-11-20,0.005255532799016391,-0.05644403048238898,-0.013611879886060482,0.01593343086000206,0.19438804605244353
2024-11-21,0.004974444064469104,-0.05902773568626643,-0.060204617637544686,-0.0256098663812512,0.2825892267001142
2024-11-22,0.004730114976403802,-0.029832057975898968,-0.057145054141580914,-0.006942922042171035,0.15248295689402258
2024-11-25,0.0047271242278419555,-0.029823270556247887,-0.05406167082629943,-0.00506337544825124,0.15704439061771724
2024-11-26,0.0047525911421394,-0.03380140285611775,-0.051861426061703575,-0.009880917211313872,0.16771951896010795
2024-11-27,0.004695380815496541,-0.04115201256726315,-0.025850088864950646,-0.013314782559650611,0.1701691968006841
2024-11-28,0.004653514805693062,-0.03727056484214645,-0.02731482059354564,-0.0025054012988635064,0.1598746572480756
2024-11-29,0.0046525326493096035,-0.035372021986668216,-0.03443329386986355,-0.02074886684389446,0.12902668879750823
2024-12-02,0.004606345733677277,-0.03564082177259442,-0.03396520660629498,-0.012210440427432778,0.13677500182650726
2024-12-03,0.004603391664194463,-0.03395956844211241,-0.034796657461293595,-0.007400244964891193,0.13248664808781307
2024-12-04,0.004648970135115212,-0.03112256420741534,-0.03537712254433531,0.0061020706074100435,0.14059654241106334
2024-12-05,0.004589836522115337,-0.030527788367692862,-0.03886013494347541,0.014442530739951595,0.14770505741427975
2024-12-06,0.004549584475819111,-0.03128840786479187,-0.03181318116762513,0.01496391962188735,0.13327276154968426
2024-12-09,0.004486049843157097,-0.0342969963622999,-0.04845777340126596,0.000752016181011235,0.16247820826976211
2024-12-10,0.004829206828979159,-0.039120798702179896,-0.07361633201746924,-0.05974558353395167,0.11058521903281027
2024-12-11,0.004781602152588766,-0.03934540134381957,-0.07534427188400139,-0.06008136750921686,0.11387689826430503
2024-12-12,0.00474225286661172,-0.040794779886251395,-0.07595787720626755,-0.06023440706474235,0.11512500363787304
2024-12-13,0.004641072291182465,-0.03680707907745431,-0.0649399440882594,-0.06108246940401399,0.08983772285705716
2024-12-16,0.004633073627762964,-0.0371599771232453,-0.06518622369733706,-0.06259191016845059,0.08732943083339928
2024-12-17,0.004404171363965018,-0.03537929352213283,-0.024831856799866745,-0.05808293294328339,0.05465209294392259
2024-12-18,0.004337018110146333,-0.03576737506534508,-0.023880706277539448,-0.05632240011091033,0.0537318056088012
2024-12-19,0.004090067552209766,-0.05735990277039018,-0.025233638910322022,-0.07722875716403058,0.10269696930049665
2024-12-20,0.00398570573989935,-0.035720947015099244,-0.026194030499563783,-0.006187885921745018,0.07349138561245261
2024-12-23,0.003959301999664383,-0.03949505463017249,-0.03000347191934024,0.007177275359906906,0.11856514955363284
2024-12-24,0.0038334451674727444,-0.04830959327357383,-0.030390767263908415,-0.013315743476929598,0.12784264536330348
2024-12-25,0.003808366738597204,-0.05120447242394868,-0.033969286137824455,-0.01659769971101704,0.1481098859505635
2024-12-26,0.0037839156301691193,-0.052588346305843726,-0.03421806159115039,-0.013136929023665735,0.14574849220584907
2024-12-27,0.0038307326004894454,-0.057794712501960915,-0.03418379956234063,-0.005658093434897215,0.16172471891764928
2024-12-30,0.0036586265146985692,-0.05778278449404543,-0.034288694654212346,-0.06661192173520003,0.14135126912371876
2024-12-31,0.0036626191113630015,-0.05621064161912958,-0.03414911489812737,-0.06815035258610072,0.13686490251569694
